Nombre,Metodo_deteccion,Radio,Periodo_orbital,Indice_similitud_tierra,Distancia_estrella,Distancia_tierra,Radio_estrella,Ascension_recta,Declinacion
Kepler-63 b,Transit,6.10945,9.4341505,0.13847668,0.027024539877300614,200.0,0.9,19.281746,49.548203
Kepler-630 b,Transit,3.18364,161.47439,0.47265751,0.17915453987730062,657.0,1.04,19.561804,39.942437
Kepler-631 b,Transit,2.90339,17.979791,0.22459143,0.044254312883435586,843.0,1.33,19.792385,40.228233
Kepler-632 b,Transit,2.20837,30.996607,0.3290812,0.057391628834355835,349.0,0.84,19.816842,40.288605
Kepler-633 b,Transit,1.62545,8.5034072,0.27952928,0.02517023865030675,634.0,1.15,19.681163,40.592251000000005
Kepler-634 b,Transit,1.89449,5.1695018,0.26240657,0.018121889877300616,757.0,1.24,19.413005,40.702706000000006
Kepler-635 b,Transit,2.64556,23.44971,0.23752518,0.05407553680981596,826.0,1.51,19.318217,40.800723999999995
Kepler-636 b,Transit,4.45037,16.080661,0.20111946,0.03622159202453988,341.0,0.8,19.572794,41.095161000000004
Kepler-637 b,Transit,4.75304,23.205846,0.1608527,0.0575844018404908,1575.0,2.56,19.494483,41.416882
Kepler-638 b,Transit,1.82723,6.0797289,0.27133814,0.019159124233128835,426.0,0.93,18.99463,41.617195
Kepler-639 b,Transit,2.37652,10.214205,0.24308107,0.029516393251533747,680.0,1.29,19.479127,41.727039000000005
Kepler-640 b,Transit,2.55588,22.24814,0.26551079,0.047635226993865035,538.0,0.94,19.73548,42.13168
Kepler-641 b,Transit,1.84965,9.4896157,0.2707392,0.027080567791411044,673.0,1.13,19.4549,42.516216
Kepler-642 b,Transit,2.90339,4.4174586,0.21426377,0.018076580981595092,1022.0,1.66,19.588972,42.624962000000004
Kepler-643 b,Transit,10.15626,16.338896,0.09045403,0.03864622699386504,1029.0,2.52,19.355156,42.898281
Kepler-644 b,Transit,3.15001,3.1739171,0.20411392,0.014805318711656442,1413.0,1.81,19.698384,43.493137000000004
Kepler-645 b,Transit,2.09627,3.2758226,0.25129549,0.013788965337423313,901.0,1.21,19.354852,44.035809
Kepler-646 b,Transit,1.99538,15.873646,0.28044851,0.037003039877300616,513.0,0.91,19.364757,44.387085
Kepler-647 b,Transit,1.16584,16.225465,0.30741183,0.038848042944785284,789.0,1.07,18.985887,44.591675
Kepler-648 b,Transit,3.21727,17.421175,0.22449085,0.04099586196319019,665.0,0.98,18.926645,45.016888
Kepler-649 b,Transit,2.26442,29.907227,0.28855439,0.05724443865030675,525.0,0.94,19.04373,45.079556000000004
Kepler-65 b,Transit,1.42367,2.15491,0.28281453,0.010736196319018407,306.39,1.41,19.245914,41.151173
Kepler-65 c,Transit,2.5783,5.859944,0.22941771,0.020858895705521477,306.39,1.41,19.245914,41.151173
Kepler-65 d,Transit,1.52456,8.13123,0.28146585,0.025766871165644176,306.39,1.41,19.245914,41.151173
Kepler-65 e,Radial Velocity,13.887363,258.8,0.26283993,0.2730801257668712,306.39,1.41,19.245914,41.151173
Kepler-650 b,Transit,2.95944,3.0321456,0.21221535,0.012900302760736199,805.0,1.35,19.266726,45.15427
Kepler-651 b,Transit,2.36531,21.385215,0.27990644,0.04497422085889571,537.0,0.87,19.15552,46.203500000000005
Kepler-652 b,Transit,2.48862,4.1820025,0.23640124,0.015421929754601228,423.0,0.88,19.200542,46.473557
Kepler-653 b,Transit,1.95054,14.70749,0.27133816,0.036267509202453994,593.0,1.19,18.814196,46.717819
Kepler-653 c,Transit,0.7847,0.90037648,0.28812879,0.005633453987730061,593.0,1.19,18.814196,46.717819
Kepler-654 b,Transit,2.07385,13.724651,0.26404126,0.03485811963190184,661.0,1.11,19.804562,46.834278000000005
Kepler-655 b,Transit,2.71282,46.406336,0.26454782,0.081203754601227,783.0,1.24,19.817274,46.843193
Kepler-656 b,Transit,3.11638,1.2602591,0.20617356,0.0066593420245398775,867.0,0.82,19.221861,47.381592
Kepler-657 b,Transit,3.51994,24.543504,0.22202967,0.05085771165644172,1244.0,1.01,19.413154,47.3078
Kepler-658 b,Transit,1.62545,1.2870768,0.27900671,0.006088006134969326,341.0,0.6,18.865587,47.578590000000005
Kepler-659 b,Transit,2.49983,17.671796,0.29736933,0.037643337423312884,688.0,0.74,19.173881,47.509686
Kepler-66 b,Transit,2.8025,17.815815,0.23896263,0.04147239263803681,1107.0,0.97,19.598772,46.687748
Kepler-660 b,Transit,2.56709,9.2735819,0.26050175,0.024070071779141108,564.0,0.71,19.209218,47.724453000000004
Kepler-661 b,Transit,3.07154,6.0293013,0.23171179,0.01765370889570552,558.0,0.67,18.91406,47.86327
Kepler-662 b,Transit,2.17474,21.676975,0.3321314,0.043135361963190184,641.0,0.74,19.364343,47.929179999999995
Kepler-663 b,Transit,2.60072,4.9967828,0.23437009,0.01668213957055215,1030.0,0.82,19.853885,47.946670999999995
Kepler-664 b,Transit,2.65677,2.5255933,0.22537228,0.011167981595092026,1386.0,1.02,19.250327,48.2262
Kepler-665 b,Transit,2.60072,16.013102,0.28278106,0.03524936503067485,651.0,0.74,19.80171,48.478596
Kepler-666 b,Transit,2.39894,4.4987609,0.23853096,0.01651833619631902,1330.0,1.05,19.897124,48.791592
Kepler-667 b,Transit,4.73062,41.439628,0.25551792,0.06964923312883436,907.0,0.87,19.703671,49.017342
Kepler-668 b,Transit,2.70161,8.3539064,0.23691906,0.023589828220858897,877.0,0.82,19.033284,49.277347999999996
Kepler-669 b,Transit,4.83151,4.1255469,0.15583444,0.016175048159509202,1778.0,1.2,19.462413,49.253986
Kepler-67 b,Transit,2.93702,15.7259,0.25003524,0.035920245398773004,1107.0,0.78,19.610223,46.166438
Kepler-670 b,Transit,13.18296,2.8165048,0.069572337,0.011930098159509205,980.0,0.99,19.801032,49.225292
Kepler-671 b,Transit,2.6904,4.2809586,0.22637178,0.01566425981595092,1139.0,0.95,19.617722,49.314091
Kepler-672 b,Transit,2.49983,38.377462,0.30694373,0.06713010736196319,1011.0,0.92,19.448135,49.480877
Kepler-673 b,Transit,6.53543,3.7287311,0.12704558,0.013830149693251536,978.0,0.84,19.385718,50.054119
Kepler-674 b,Transit,1.69271,2.2433819,0.28194202,0.008675166564417178,302.0,0.57,19.011748,50.149817999999996
Kepler-675 b,Transit,2.44378,2.337438,0.23764066,0.009772245705521473,651.0,0.75,19.588889,50.230354
Kepler-676 b,Transit,3.03791,11.598222,0.37496894,0.024570252453987734,243.0,0.49,19.748132,50.287237
Kepler-677 b,Transit,5.3808,6.5753168,0.14807929,0.021065401533742333,1180.0,0.99,19.339872,50.321609
Kepler-678 b,Transit,5.14539,7.2750372,0.15578517,0.022074526073619632,875.0,0.91,19.697021,50.49456
Kepler-679 b,Transit,3.01549,12.393586,0.23178094,0.030685251533742332,968.0,0.84,19.734757,50.567783000000006
Kepler-68 b,Transit,2.6788957,5.3988,0.22589697,0.01895096656441718,144.77,1.24,19.402155,49.040272
Kepler-68 c,Transit,1.2299984,9.6051,0.2965631,0.027824954907975465,144.77,1.24,19.402155,49.040272
Kepler-68 d,Radial Velocity,13.925859,634.6,0.37605055,0.4575957975460123,144.77,1.24,19.402155,49.040272
Kepler-680 b,Transit,2.42136,3.6899263,0.23655593,0.014704321779141105,1342.0,1.11,19.441495,50.618237
Kepler-681 b,Transit,3.08275,26.394356,0.29667998,0.04939269018404908,666.0,0.76,19.293316,51.250324
Kepler-682 b,Transit,7.37618,12.611907,0.12860912,0.031628242331288345,951.0,0.89,19.274149,51.737381
Kepler-683 b,Transit,1.97296,2.5391832,0.25801338,0.011019918404907975,976.0,0.95,19.429333,37.905656
Kepler-684 b,Transit,3.363,6.770302,0.20511111,0.020661443251533747,1066.0,0.86,19.391369,38.273635
Kepler-685 b,Transit,10.58224,1.6255222,0.08282909,0.008591352453987731,1145.0,1.16,19.591463,38.422948999999996
Kepler-686 b,Transit,12.15164,1.5947455,0.073867668,0.008025315950920245,1203.0,0.92,19.014255,39.027485
Kepler-687 b,Transit,3.51994,20.50587,0.26863446,0.04121364417177915,628.0,0.73,19.287698,39.153285
Kepler-688 b,Transit,9.76391,3.8959368,0.091030372,0.014760755214723927,1247.0,0.96,19.643684,39.308366
Kepler-689 b,Transit,2.89218,22.366561,0.25673647,0.046171279141104304,1044.0,0.88,19.647376,39.521744
Kepler-69 b,Transit,2.242,13.722341,0.25730856,0.02920343558282209,746.33,0.93,19.55073,44.868896
Kepler-69 c,Transit,1.71513,242.4613,0.70827348,0.19824294478527607,746.33,0.93,19.55073,44.868896
Kepler-690 b,Transit,5.95251,7.7480944,0.13672537,0.024333031595092026,1653.0,1.16,19.632661,39.771446
Kepler-691 b,Transit,2.08506,8.114379,0.36576528,0.01961345490797546,239.0,0.5,19.254135,40.033398
Kepler-692 b,Transit,3.10517,21.812935,0.25043541,0.045239263803680985,1000.0,0.86,19.65179,40.153738
Kepler-693 b,Transit,10.17868,15.375633,0.13247084,0.03386765950920245,1002.0,0.72,18.883571,40.358196
Kepler-694 b,Transit,2.8025,6.3658416,0.22405641,0.020407340797546015,1023.0,0.95,19.409968,40.420517999999994
Kepler-695 b,Transit,9.21462,3.0403304,0.096586283,0.011884992024539878,620.0,0.8,19.954408,40.822362000000005
Kepler-696 b,Transit,6.14308,4.1904256,0.13110065,0.015906183742331288,1285.0,1.08,19.566442,41.137592
Kepler-697 b,Transit,4.12528,3.7098707,0.17570266,0.013989227607361964,1091.0,0.88,18.924294,41.346458000000005
Kepler-698 b,Transit,3.67688,16.329762,0.2100013,0.03784319631901841,1135.0,0.91,19.234001,41.301769
Kepler-699 b,Transit,14.11339,27.807563,0.12603363,0.05135257975460123,888.0,0.78,19.792548,41.396091
Kepler-7 b,Transit,18.18262,4.8854892,0.051596948,0.018610429447852763,947.46,1.97,19.238769,41.089800000000004
Kepler-700 b,Transit,5.98614,80.872064,0.27531129,0.11148925766871166,1061.0,0.96,19.143621,41.565788
Kepler-701 b,Transit,2.83613,10.355332,0.23536122,0.027325127300613497,755.0,0.84,19.26628,41.633278
Kepler-702 b,Transit,9.16978,10.526294,0.1085548,0.027832772085889572,892.0,0.86,19.591875,41.66177
Kepler-703 b,Transit,8.20572,4.5835218,0.10374389,0.017500568404907976,1482.0,1.27,19.945792,41.742682
Kepler-704 b,Transit,2.61193,3.7618211,0.22911297,0.014370811349693252,1054.0,0.96,18.88776,41.837120000000006
Kepler-705 b,Transit,2.10748,56.056054,0.7397261,0.07114301533742332,251.0,0.51,19.300568,41.812107
Kepler-706 b,Transit,13.17175,41.408313,0.15584979,0.06857883128834356,810.0,0.84,19.450695,41.944077
Kepler-707 b,Transit,1.33399,2.2374927,0.28954315,0.009531538957055215,626.0,0.76,19.333839,42.116459
Kepler-708 b,Transit,2.92581,3.1678919,0.21494662,0.012815319325153375,1241.0,0.96,19.587765,42.212498000000004
Kepler-709 b,Transit,2.92581,16.08525,0.25868466,0.035503717791411045,668.0,0.77,19.473681,42.380318
Kepler-710 b,Transit,1.88328,4.3472855,0.26523121,0.015660778527607364,919.0,0.91,19.464278,42.696144
Kepler-711 b,Transit,3.40784,23.589144,0.25712613,0.046579325153374235,664.0,0.8,19.830669,42.839924
Kepler-712 b,Transit,3.40784,21.022477,0.25448247,0.04313611042944786,944.0,0.78,19.66065,42.935261
Kepler-712 c,Transit,4.85393,226.89047,0.52871241,0.21066671165644174,944.0,0.78,19.66065,42.935261
Kepler-713 b,Transit,2.47741,7.411141,0.2388981,0.02266160674846626,1003.0,0.99,19.710101,43.029831
Kepler-714 b,Transit,9.67423,8.098888,0.093808816,0.024910611349693253,1460.0,1.12,18.846636,43.272743
Kepler-715 b,Transit,3.75535,10.00653,0.19169404,0.028237445398773008,1214.0,1.04,18.908719,43.379398
Kepler-716 b,Transit,2.90339,10.371685,0.23904652,0.02682568711656442,675.0,0.78,19.359549,43.363899
Kepler-717 b,Transit,2.42136,4.4084002,0.23993802,0.015463466257668713,1126.0,0.85,19.531037,43.34639
Kepler-718 b,Transit,16.55717,2.0523499,0.055768543,0.010242835889570551,1520.0,1.3,19.970793,43.503559
Kepler-719 b,Transit,8.5196,5.0073178,0.10265705,0.017508157975460126,1427.0,0.98,19.70241,43.884453
Kepler-720 b,Transit,8.4075,4.7083265,0.10427016,0.016574643865030676,880.0,0.92,19.909044,44.170944
Kepler-721 b,Transit,2.64556,5.3920254,0.23538338,0.017274196625766874,848.0,0.78,18.962035,44.480534
Kepler-722 b,Transit,2.63435,4.0935733,0.22750353,0.015510985889570554,1375.0,1.05,19.350887,44.55645
Kepler-722 c,Transit,2.82492,105.14475,0.39204821,0.13502974539877302,1375.0,1.05,19.350887,44.55645
Kepler-723 b,Transit,12.19648,4.0822751,0.076471457,0.014910403680981597,965.0,0.89,18.988699,44.658142
Kepler-724 b,Transit,3.29574,3.3149463,0.20203496,0.012883201226993867,862.0,0.86,19.563657,44.792797
Kepler-725 b,Transit,10.62708,39.643178,0.1693022,0.06687007975460123,778.0,0.84,18.931834,44.811561999999995
Kepler-726 b,Transit,3.26211,21.804511,0.24417805,0.04489008588957055,838.0,0.85,19.447822,44.887306
Kepler-727 b,Transit,2.53346,5.1544844,0.23617676,0.01722709754601227,892.0,0.86,19.656462,45.034416
Kepler-728 b,Transit,3.34058,5.7434773,0.20256251,0.018922699693251534,1236.0,0.93,19.406158,45.115528000000005
Kepler-729 b,Transit,3.57599,3.1663537,0.19136152,0.012677711042944786,1271.0,0.91,19.090675,45.414294999999996
Kepler-730 b,Transit,12.331,6.4916828,0.074885977,0.02128834355828221,2020.2,1.41,19.036988,45.578857000000006
Kepler-730 c,Transit,1.5694,2.8518834,0.27697846,0.01226073619631902,2020.2,1.41,19.036988,45.578857000000006
Kepler-731 b,Transit,13.87798,3.8556036,0.066931269,0.014903877607361964,1311.0,1.06,19.759546,45.568558
Kepler-732 b,Transit,2.17474,9.467814,0.41034945,0.02117664355828221,150.0,0.46,18.915469,45.958771000000006
Kepler-732 c,Transit,1.26673,0.89304124,0.29668161,0.004388050613496933,150.0,0.46,18.915469,45.958771000000006
Kepler-733 b,Transit,2.82492,20.834247,0.26038467,0.04387576380368099,980.0,0.86,19.534553,45.914691999999995
Kepler-734 b,Transit,3.56478,6.1048529,0.19958206,0.0189910245398773,553.0,0.78,19.803044,46.027363
Kepler-735 b,Transit,2.94823,11.51517,0.23975743,0.02899202177914111,790.0,0.8,18.97926,46.172249
Kepler-736 b,Transit,2.92581,3.601472,0.21793969,0.013410494478527608,1007.0,0.81,19.026089,46.180938999999995
Kepler-737 b,Transit,1.96175,28.599154,0.6662961,0.04484535582822086,195.0,0.48,19.457524,46.429255999999995
Kepler-738 b,Transit,2.49983,24.587216,0.2932873,0.04826115337423313,992.0,0.82,19.171312,46.567859000000006
Kepler-739 b,Transit,3.31816,12.532485,0.21563443,0.03160902147239264,1128.0,0.9,19.337867,46.57914
Kepler-74 b,Transit,10.7616,7.340711,0.085611088,0.023957055214723928,1218.33,1.12,19.539503,41.355523
Kepler-740 b,Transit,4.57368,3.5841012,0.16397147,0.013621530981595091,1262.0,0.87,19.098818,46.692451
Kepler-741 b,Transit,2.97065,7.0390237,0.21429836,0.023162542944785276,1530.0,1.24,19.295448,46.617531
Kepler-742 b,Transit,3.23969,8.3608682,0.23156144,0.022563029141104293,499.0,0.71,18.924402,46.789589
Kepler-743 b,Transit,1.21068,3.1792629,0.29380085,0.012712145705521472,258.0,0.85,19.704946,42.806436
Kepler-744 b,Transit,1.62545,12.062224,0.29127301,0.030923325153374235,486.0,0.93,19.76641,47.182865
Kepler-745 b,Transit,2.16353,9.9314356,0.25632036,0.028095995398773006,1199.0,1.04,19.433296,37.059283
Kepler-746 b,Transit,1.10979,3.4815925,0.29593743,0.013360551226993866,450.0,0.93,19.378817,37.355117
Kepler-747 b,Transit,5.2687,35.617606,0.25345655,0.060814395705521475,855.0,0.78,19.227768,41.029804
Kepler-748 b,Transit,2.52225,7.4074279,0.23523912,0.023327319631901842,1271.0,1.1,19.484194,37.236992
Kepler-749 b,Transit,3.10517,17.317166,0.2603619,0.037138030674846625,753.0,0.75,19.99315,43.903908
Kepler-75 b,Transit,11.7705,8.8849116,0.086269106,0.02916822392638037,855.5,0.89,19.409174,36.577386000000004
Kepler-750 b,Transit,3.07154,9.4288718,0.21201102,0.02806495766871166,1181.0,1.23,19.273126,44.004379
Kepler-750 c,Transit,1.62545,4.0889902,0.27503931,0.016079354601226996,1181.0,1.23,19.273126,44.004379
Kepler-751 b,Transit,2.45499,17.444906,0.2701093,0.038539920245398776,748.0,0.84,19.656256,44.077686
Kepler-752 b,Transit,2.81371,18.827473,0.25869346,0.0405502055214724,1075.0,0.83,19.484543,37.955654
Kepler-753 b,Transit,1.9057,5.747725,0.28908014,0.0169352745398773,278.0,0.65,19.460219,37.902288
Kepler-754 b,Transit,2.00659,14.559624,0.26877726,0.03648889263803681,1192.0,1.08,19.550275,37.846192
Kepler-755 b,Transit,1.75997,1.2690904,0.26840271,0.006585037423312884,368.0,0.77,19.790734,41.097338
Kepler-755 c,Transit,1.25552,2.8531336,0.29389921,0.011300855214723926,368.0,0.77,19.790734,41.097338
Kepler-756 b,Transit,1.121,1.2248663,0.29316796,0.006431155521472393,852.0,0.79,19.373864,41.201093
Kepler-757 b,Transit,1.35641,1.0226788,0.2852386,0.00625066226993865,1016.0,1.13,19.778697,41.386515
Kepler-758 b,Transit,2.47741,12.10971,0.23732148,0.033255779141104294,1353.0,1.42,19.538975,41.135436
Kepler-758 c,Transit,1.69271,4.7579399,0.27157214,0.017839824539877303,1353.0,1.42,19.538975,41.135436
Kepler-758 d,Transit,2.11869,20.49662,0.26027705,0.047231613496932515,1353.0,1.42,19.538975,41.135436
Kepler-758 e,Transit,1.52456,8.1934719,0.28133735,0.025630471779141108,1353.0,1.42,19.538975,41.135436
Kepler-759 b,Transit,2.27563,41.805985,0.30337021,0.0732479355828221,892.0,1.04,19.342101,41.381498
Kepler-76 b,Orbital Brightness Modulation,15.2456,1.5449298,0.059841488,0.008404907975460124,842.87,1.32,19.612809,39.619003
Kepler-760 b,Transit,3.06033,8.7041942,0.22224558,0.024429111656441717,782.0,0.85,19.172882,44.179417
Kepler-760 c,Transit,1.47972,2.4669744,0.28293236,0.010540592944785277,782.0,0.85,19.172882,44.179417
Kepler-761 b,Transit,2.02901,10.128048,0.26627696,0.027619575153374234,867.0,0.93,19.366908,44.143581
Kepler-762 b,Transit,12.67851,3.7705521,0.072149608,0.014825085276073619,1465.0,1.08,19.418377,47.329491000000004
Kepler-763 b,Transit,1.22189,1.1965516,0.29086619,0.006382722699386504,902.0,0.8,19.476299,47.157351999999996
Kepler-764 b,Transit,1.63666,7.3368394,0.28297489,0.022040794171779145,1013.0,0.89,19.826213,47.164626999999996
Kepler-765 b,Transit,2.43257,27.665523,0.26808911,0.05580173006134969,1000.0,1.06,18.878975,47.15567
Kepler-766 b,Transit,3.38542,6.100278,0.19873943,0.020685019631901842,1614.0,1.15,19.545636,37.969851
Kepler-767 b,Transit,6.63632,161.52801,0.39423183,0.17560934355828223,1185.0,0.94,19.438613,38.035827999999995
Kepler-768 b,Transit,1.7936,11.391003,0.29566024,0.028440542331288347,795.0,0.78,19.607711,38.393485
Kepler-769 b,Transit,2.92581,7.42609,0.21606236,0.024209235889570555,1362.0,1.28,19.514208,38.358213
Kepler-769 c,Transit,1.7936,15.987017,0.2757785,0.040363230061349696,1362.0,1.28,19.514208,38.358213
Kepler-77 b,Transit,10.7616,3.5787809,0.08377536,0.01380674846625767,570.0,0.99,19.307198,44.345425000000006
Kepler-770 b,Transit,2.29805,18.925403,0.27193325,0.04175399079754602,761.0,0.92,19.099363,38.374907
Kepler-770 c,Transit,1.19947,1.4753223,0.29115723,0.007619488650306749,761.0,0.92,19.099363,38.374907
Kepler-770 d,Transit,1.40125,4.1524472,0.2876661,0.015189284355828222,761.0,0.92,19.099363,38.374907
Kepler-771 b,Transit,1.81602,8.7348584,0.27169231,0.025708393865030675,1000.0,1.05,19.16294,38.088431
Kepler-772 b,Transit,1.81602,12.992073,0.27698028,0.03294728527607362,689.0,1.11,19.42824,38.216591
Kepler-773 b,Transit,1.43488,3.7491001,0.28467386,0.014675325766871165,528.0,1.01,19.392312,38.057567
Kepler-774 b,Transit,3.17243,11.089572,0.20460497,0.03468979447852761,1190.0,2.42,19.40213,38.211956
Kepler-775 b,Transit,1.18826,0.97486893,0.29115345,0.005739208895705522,400.0,0.84,19.428887,41.703438000000006
Kepler-776 b,Transit,1.27794,4.8971878,0.29851419,0.016266064417177914,727.0,0.78,19.15151,41.635559
Kepler-777 b,Transit,1.46851,5.728126,0.32894046,0.016024198773006135,383.0,0.56,18.848272,44.346478000000005
Kepler-778 b,Transit,1.6815,3.7557443,0.27776726,0.013518161656441718,899.0,0.77,19.165163,44.237514000000004
Kepler-779 b,Transit,0.91922,7.0971422,0.40374155,0.01711066564417178,224.0,0.44,19.041903,44.310888999999996
Kepler-78 b,Transit,1.121,0.35500744,0.29210129,0.0028392915950920246,124.82,0.75,19.58278,44.44833
Kepler-780 b,Transit,0.88559,0.67737516,0.29190617,0.004644638343558282,520.0,1.02,18.784427,44.292549
Kepler-781 b,Transit,2.89218,13.214073,0.24684753,0.03127121472392638,1036.0,0.78,19.176909,47.414811
Kepler-782 b,Transit,3.20606,158.68533,0.46826935,0.1747398128834356,412.0,1.01,19.257883,47.759434
Kepler-783 b,Transit,0.7847,4.2926464,0.29316386,0.015474015030674847,544.0,0.89,19.404197,47.484803
Kepler-784 b,Transit,1.58061,31.592265,0.30703058,0.05998083128834356,604.0,1.32,19.728045,47.448615999999994
Kepler-785 b,Transit,13.02602,1.9737609,0.072297704,0.008656026073619632,666.0,0.71,19.471221,38.842261
Kepler-786 b,Transit,2.43257,53.529349,0.48295532,0.0794660490797546,512.0,0.74,19.58293,38.939276
Kepler-787 b,Transit,1.27794,0.9283105,0.29089778,0.0049475693251533745,468.0,0.62,19.446165,38.572907
Kepler-788 b,Transit,2.54467,8.3984627,0.23344621,0.026056204294478528,1649.0,1.23,19.333362,38.539891999999995
Kepler-789 b,Transit,2.11869,8.6384772,0.25693796,0.025352680368098162,915.0,1.02,19.731678,38.94665199999999
Kepler-79 b,Transit,3.4751,13.4845,0.19958701,0.035893607361963197,1051.43,1.3,20.034476,44.38158
Kepler-79 c,Transit,3.72172,27.4029,0.20291472,0.05738777607361964,1051.43,1.3,20.034476,44.38158
Kepler-79 d,Transit,7.16319,52.0902,0.15415122,0.08806432208588957,1051.43,1.3,20.034476,44.38158
Kepler-79 e,Transit,3.48631,81.0659,0.26872179,0.11841343251533742,1051.43,1.3,20.034476,44.38158
Kepler-790 b,Transit,2.17474,13.734698,0.28026001,0.03247863803680982,727.0,0.8,19.127809,38.872221
Kepler-791 b,Transit,3.04912,14.553976,0.21382693,0.03904758588957056,1447.0,1.47,19.573057,39.029477
Kepler-792 b,Transit,1.96175,11.301192,0.26615305,0.03110643865030675,1205.0,1.12,19.467122,38.820733000000004
Kepler-793 b,Transit,1.36762,4.2415364,0.28835544,0.01562126165644172,794.0,0.97,19.68111,38.774343
Kepler-794 b,Transit,2.10748,11.131251,0.25646254,0.03170810429447853,763.0,1.38,19.208914,38.996881
Kepler-795 b,Transit,1.6815,29.619342,0.32369605,0.05628398773006135,458.0,0.96,19.401271,38.54558
Kepler-796 b,Transit,1.30036,6.4008762,0.29321755,0.02019664447852761,377.0,1.09,19.153858,39.144731
Kepler-797 b,Transit,2.17474,27.072377,0.29190029,0.0533826319018405,752.0,0.95,19.813932,41.781708
Kepler-798 b,Transit,2.38773,13.719334,0.2440659,0.03644989570552148,1085.0,1.29,19.498548,42.142291
Kepler-799 b,Transit,6.88294,133.46052,0.35533953,0.1540878527607362,1029.0,0.93,19.144994,44.878571
Kepler-8 b,Transit,15.87336,3.5224991,0.058203398,0.014539877300613497,1052.9,1.49,18.752542,42.451080000000005
Kepler-80 b,Transit,2.66798,7.05246,0.25308782,0.019877300613496934,357.0,0.68,19.740839,39.978779
