,P_NAME,P_STATUS,P_DETECTION,P_MASS,P_RADIUS,P_PERIOD,P_ECCENTRICITY,P_FLUX,P_ESI,P_DISTANCE,S_DISTANCE,S_MASS,S_RADIUS_EST,S_TYPE,S_CONSTELLATION,S_RA_H,S_DEC_T,P_HABZONE_CON
3785,Qatar-5 b,3.0,Transit,1373.017,12.40947,2.8792319,0.0,669.31723,0.073180144,0.04127,113.92331288343559,1.13,1.08,G2 V,Andromeda,0.47025989,42.061333,0
3786,Qatar-7 b,3.0,Transit,597.51665,19.057,2.032046,0.0,2928.466,0.048909418,0.0352,222.39263803680984,1.41,1.56,F4 V,Andromeda,23.90101,37.021825,0
3787,Qatar-8 b,3.0,Transit,117.91419,14.40485,3.71495,0.0,741.85107,0.06409945,0.0474,84.87730061349693,1.03,1.31,G0 V,Ursa Major,10.494157,70.527083,0
3788,Qatar-9 b,3.0,Transit,378.21532,11.31089,1.540731,0.0,276.41333,0.08154751,0.0234,64.84662576687117,0.72,0.7,K5 V,Ursa Major,10.71654,60.964119000000004,0
3789,ROXs 12 b,3.0,Imaging,5085.248,,,,,,210.0,36.809815950920246,0.87,,M0,Scorpius,16.441041,-24.543135,0
3790,ROXs 42 B b,3.0,Imaging,2860.452,,,,,,157.0,41.41104294478528,1.0,,M0,Ophiuchus,16.520839,-23.454528999999997,0
3791,RR Cae b,3.0,Eclipse Timing Variations,1334.8776,,4343.5,0.0,,,5.3,6.503067484662577,0.44,,M,Caelum,4.3515456,-47.348024,0
3792,Ross 128 b,3.0,Radial Velocity,1.3984432,,9.8658,0.116,1.7454503,0.8046835,0.049933709,1.0368098159509203,0.17,0.20900001,M4,Virgo,11.795666,0.804563,0
3793,Ross 458 c,3.0,Imaging,1997.6634,13.6762,,,4.4812395e-08,0.065649815,1168.0,3.530674846625767,0.49,0.63,M0.5,Virgo,13.01294,12.375724,0
3794,SR 12 AB c,3.0,Imaging,4131.764,,,,,,,34.45398773006135,,,,Ophiuchus,16.455421,-23.305447,0
3795,SWEEPS-11 b,3.0,Transit,3082.9316,12.6673,1.796,,,,0.03,2607.3619631901843,1.1,1.45,,Sagittarius,17.98389,-28.801806,0
3796,SWEEPS-4 b,3.0,Transit,1207.7464,9.0801,4.2,,,,0.055,2607.3619631901843,1.24,1.18,,Sagittarius,17.981645,-28.810944,0
3797,TAP 26 b,3.0,Radial Velocity,527.59448,,10.79,,59.63175,0.084120331,0.0968,45.0920245398773,1.04,1.17,,Taurus,4.3143613,17.387936,0
3798,TCP J05074264+2447555 b,3.0,Microlensing,9.2011207,,,,,,0.5,116.56441717791412,0.25,,,Taurus,5.1285113,24.798750000000002,0
3799,TOI 150.01,3.0,Transit,556.19901,15.4698,5.857342,0.0,822.40986,0.060046401,0.0583,103.06748466257669,1.25,1.55,,Volans,7.5310449,-72.39384700000001,0
3800,TOI 172 b,3.0,Transit,1722.6278,10.81765,9.47725,0.3806,373.1406,0.083620654,0.098019936,103.2116564417178,1.13,1.78,,Capricornus,21.108793,-25.307142,0
3801,TOI 216.01,3.0,Transit,199.99963,11.28847,34.556,0.029,9.4275506,0.17714874,0.206987,54.858895705521476,0.87,0.84,,Dorado,4.9320141,-62.739944,0
3802,TOI 216.02,3.0,Transit,29.999785,7.69006,17.089,0.132,24.342043,0.15115962,0.13042646,54.858895705521476,0.87,0.84,,Dorado,4.9320141,-62.739944,0
3803,TOI 270 b,3.0,Transit,,1.24431,3.36008,0.0,18.16188,0.36203603,0.0306,6.886503067484663,0.4,0.38,M3.0 V,Pictor,4.5610336,-50.043766999999995,0
3804,TOI 270 c,3.0,Transit,,2.42136,5.660172,0.0,7.6334288,0.38236826,0.0472,6.886503067484663,0.4,0.38,M3.0 V,Pictor,4.5610336,-50.043766999999995,0
3805,TOI 270 d,3.0,Transit,,2.1299,11.38014,0.0,3.1651603,0.55248359,0.0733,6.886503067484663,0.4,0.38,M3.0 V,Pictor,4.5610336,-50.043766999999995,0
3806,TRAPPIST-1 b,3.0,Transit,0.84860077,1.08737,1.5108708,0.081,4.4971105,0.54918552,0.011146446,3.812883435582822,0.08,0.12,,Aquarius,23.108135,-4.958726,0
3807,TRAPPIST-1 c,3.0,Transit,1.3793735,1.05374,2.4218233,0.083,2.3997995,0.70827555,0.015262391,3.812883435582822,0.08,0.12,,Aquarius,23.108135,-4.958726,0
3808,TRAPPIST-1 d,3.0,Transit,0.40999812,0.77349,4.04961,0.07,1.2065612,0.88802761,0.021492528,3.812883435582822,0.08,0.12,,Aquarius,23.108135,-4.958726,0
3809,TRAPPIST-1 e,3.0,Transit,0.61976461,0.91922,6.099615,0.085,0.69973431,0.87158977,0.028271764,3.812883435582822,0.08,0.12,,Aquarius,23.108135,-4.958726,1
3810,TRAPPIST-1 f,3.0,Transit,0.68015193,1.04253,9.20669,0.063,0.40276158,0.69858308,0.037173625,3.812883435582822,0.08,0.12,,Aquarius,23.108135,-4.958726,1
3811,TRAPPIST-1 g,3.0,Transit,1.3412342,1.13221,12.35294,0.061,0.27251393,0.59338193,0.045183909,3.812883435582822,0.08,0.12,,Aquarius,23.108135,-4.958726,1
3812,TRAPPIST-1 h,3.0,Transit,,0.75107,18.767,,0.15607262,0.47411884,0.059539171,3.812883435582822,0.08,0.12,,Aquarius,23.108135,-4.958726,0
3813,TYC 1422-614-1 b,3.0,Radial Velocity,794.57001,,198.4,0.06,47.194329,0.089709583,0.691242,232.82208588957056,1.15,6.85,,Leo,10.285187,19.558472000000002,0
3814,TYC 1422-614-1 c,3.0,Radial Velocity,3178.28,,559.3,0.048,11.963675,0.15153785,1.3715782,232.82208588957056,1.15,6.85,,Leo,10.285187,19.558472000000002,0
3815,TYC 3318-01333-1 b,3.0,Radial Velocity,1086.9718,,562.0,0.098,8.1554266,0.17956102,1.42079,152.57975460122702,1.19,5.9,,Perseus,3.0388307,49.74416,0
3816,TYC 3667-1280-1 b,3.0,Radial Velocity,1716.2712,,26.468,0.036,551.75946,0.071667168,0.21013608,147.54601226993867,1.87,6.26,,Cassiopeia,0.85915631,58.426167,0
3817,TYC 4282-00605-1 b,3.0,Radial Velocity,3426.1859,,101.54,0.28,470.79557,0.073907937,0.4385424,214.7239263803681,0.97,16.21,,Cepheus,22.924781,62.239182,0
3818,Teegarden's Star b,3.0,Radial Velocity,1.0488324,,4.91,0.0,1.2141138,0.93120767,0.0252,1.1748466257668713,0.09,0.11,M7.0 V,Aries,2.8835807,16.881289,0
3819,Teegarden's Star c,3.0,Radial Velocity,1.1092197,,11.409,0.0,0.39287375,0.69151033,0.0443,1.1748466257668713,0.09,0.11,M7.0 V,Aries,2.8835807,16.881289,1
3820,TrES-1 b,3.0,Transit,266.97552,12.6673,3.03007,0.0,281.07467,0.074091244,0.04151029,49.19938650306749,1.04,0.85,K0 V,Lyra,19.069405,36.632629,0
3821,TrES-2 b,3.0,Transit,473.56372,15.2456,2.47063,0.0,838.60897,0.060804304,0.039618162,66.4601226993865,1.36,1.12,G0 V,Draco,19.120566,49.316402,0
3822,TrES-3 b,3.0,Transit,607.05149,14.97656,1.3061858,0.0,1207.8343,0.061384584,0.02282,69.93865030674847,0.93,0.83,G4 V,Hercules,17.868619,37.546154,0
3823,TrES-4 b,3.0,Transit,247.90584,18.0481,3.55395,0.0,1669.1225,0.051676193,0.046751083,160.64417177914112,1.08,1.66,F8 V,Hercules,17.886958,37.211849,0
3824,TrES-5 b,3.0,Transit,568.91213,13.38474,1.4822469,,801.8779,0.068258973,0.02459,111.6871165644172,0.9,0.87,,Cygnus,20.348124,59.44878799999999,0
3825,UKIRT-2017-BLG-001L b,3.0,Microlensing,406.81984,,,,,,4.18,1932.515337423313,0.81,,,Sagittarius,17.77694,-28.788639,0
3826,USco CTIO 108 b,3.0,Imaging,4449.592,,,,,,670.0,44.260736196319016,0.06,,M7,Scorpius,16.098356,-17.687668,0
3827,UZ For b,3.0,Eclipse Timing Variations,2002.3164,,5840.0,0.04,,,5.90472,73.49693251533742,0.7,,,Fornax,3.5912894,-24.260604999999998,0
3828,UZ For c,3.0,Eclipse Timing Variations,2447.2756,,1916.25,0.05,,,2.8035,73.49693251533742,0.7,,,Fornax,3.5912894,-24.260604999999998,0
3829,V0391 Peg b,3.0,Pulsation Timing Variations,1017.0496,,1170.0,0.0,12.086956,0.1474187,1.7,429.4478527607362,0.5,0.23,sdBV,Pegasus,22.07003,26.418860000000002,0
3830,V1298 Tau b,3.0,Transit,,10.21231,24.13861,0.112,33.171702,0.11641736,0.16975809,33.282208588957054,1.1,1.31,K0,Taurus,4.0887763,20.157103,0
3831,V830 Tau b,3.0,Radial Velocity,222.4796,,4.927,,359.87746,0.067311198,0.057,46.01226993865031,1.0,2.0,,Taurus,4.5527871,24.56205,0
3832,VHS J125601.92-125723.9 b,3.0,Imaging,3559.6736,,,,6.924546e-08,0.071733456,102.0,3.895705521472393,0.07,0.1306318,M7.5,Corvus,12.933932,-11.043969,0
3833,WASP-1 b,3.0,Transit,271.42511,16.62443,2.5199454,0.0,,,0.03889,121.86809815950922,1.24,1.47,F7 V,Andromeda,0.34446522,31.989990000000002,0
3834,WASP-10 b,3.0,Transit,1001.1582,12.1068,3.0927616,,146.6891,0.080435213,0.03781,43.42638036809816,0.75,0.7,K5 V,Pegasus,23.266195,31.462851999999998,0
3835,WASP-100 b,3.0,Transit,400.46328,14.9093,2.84938,0.0,3853.0464,0.06102696,0.036044586,112.96932515337423,0.77,1.57,F2,Reticulum,4.5973154,-63.972961,0
3836,WASP-101 b,3.0,Transit,162.09228,16.0303,3.58572,0.0,964.22919,0.057987188,0.05140044,62.08282208588957,1.41,1.31,F6,Canis Major,6.5567405,-22.51379,0
3837,WASP-103 b,3.0,Transit,473.56372,17.12888,0.925542,,6571.3931,0.053712577,0.01985,144.1717791411043,1.22,1.44,F8 V,Hercules,16.620992,7.183352,0
3838,WASP-104 b,3.0,Transit,404.27722,12.74577,1.7554137,0.0,871.35882,0.071132043,0.02918,43.86503067484663,1.08,0.96,G8,Leo,10.706829,7.435026000000001,0
3839,WASP-105 b,3.0,Transit,572.09041,10.7616,7.87288,0.0,85.24776,0.093637727,0.075,77.46012269938652,0.89,0.9,K2,Phoenix,1.6111779,-49.340973,0
3840,WASP-106 b,3.0,Transit,514.88136,11.4342,9.28971,0.0,290.14196,0.080628912,0.084399261,109.10736196319019,0.93,1.31,F9,Leo,11.095317,-4.920588,0
3841,WASP-107 b,3.0,Transit,38.13936,10.5374,5.72149,0.0,49.689662,0.10389829,0.055,19.895705521472394,0.69,0.66,K6,Virgo,12.559125,-9.853851,0
3842,WASP-11 b,3.0,Transit,251.08412,12.4431,3.72247,0.0,135.01458,0.079296141,0.052823415,38.380368098159515,1.42,0.89,K3 V,Aries,3.1579311,30.673594,0
3843,WASP-113 b,3.0,Transit,150.9683,15.79489,4.5421688,0.0,807.06524,0.058971507,0.05885,110.42944785276075,1.32,1.61,G1,Bootes,14.991519,46.960117000000004,0
3844,WASP-114 b,3.0,Transit,562.23774,15.01019,1.5487743,0.012,2806.3597,0.060760985,0.028512053,141.1042944785276,1.29,1.43,G0,Pegasus,21.844297,10.463481999999999,0
3845,WASP-117 b,3.0,Transit,95.348401,11.8826,10.02165,0.3,189.80346,0.08001318,0.10346225,48.67791411042945,1.29,1.22,F9,Eridanus,2.4516956,-49.715481000000004,0
3846,WASP-118 b,3.0,Transit,163.36359,16.1424,4.0460435,0.0,1470.1025,0.057250028,0.05453,116.72699386503068,1.32,1.7,F6,Pisces,1.3033696,2.702824,0
3847,WASP-119 b,3.0,Transit,390.92844,15.694,2.49979,0.058,999.45534,0.059055901,0.036361057,102.14723926380368,1.02,1.2,G5,Reticulum,3.7288963,-64.806145,0
3848,WASP-12 b,3.0,Transit,465.61802,21.71377,1.09142,,7505.1144,0.04315213,0.0232,132.66257668711657,1.43,1.66,,Auriga,6.5091097,29.672291,0
3849,WASP-120 b,3.0,Transit,1541.4658,16.51233,3.6112706,0.057,2055.8487,0.055889703,0.051483499,134.04907975460122,1.39,1.87,F5,Horologium,4.1744036,-44.10178,0
3850,WASP-121 b,3.0,Transit,375.99053,20.90665,1.2749255,0.0,5135.9559,0.044760892,0.02544,82.82208588957056,1.35,1.46,F6 V,Puppis,7.173352,-38.902606999999996,0
3851,WASP-123 b,3.0,Transit,285.72737,14.77478,2.9776412,0.0,876.85037,0.062462377,0.04263,65.6441717791411,1.17,1.28,G5,Sagittarius,19.298579,-31.138869999999997,0
3852,WASP-124 b,3.0,Transit,190.6968,13.9004,3.37265,0.017,619.55601,0.066423124,0.044906488,132.82208588957056,1.07,1.02,F9,Piscis Austrinus,22.180956,-29.250328,0
3853,WASP-126 b,3.0,Transit,88.991841,10.7616,3.2888,0.18,824.6458,0.082398071,0.04562738,71.77914110429448,1.12,1.27,G2,Hydrus,4.2249246,-68.77319299999999,0
3854,WASP-127 b,3.0,Transit,57.209041,15.3577,4.178062,,638.64104,0.060805619,0.052,31.28834355828221,1.08,1.39,,Sextans,10.703912,-2.164936,0
3855,WASP-129 b,3.0,Transit,317.828,10.4253,5.748145,0.096,224.01285,0.088176413,0.063089382,75.4601226993865,1.0,0.9,G1,Centaurus,11.753265,-41.936073,0
3856,WASP-13 b,3.0,Transit,114.41808,13.6762,4.35301,0.0,964.20784,0.066758117,0.046753432,70.24233128834356,0.72,1.37,,Lynx,9.3401989,33.882439,0
3857,WASP-130 b,3.0,Transit,390.92844,9.9769,11.55098,0.0,80.716105,0.099876526,0.1012,55.21472392638037,1.04,0.96,G6,Centaurus,13.5404,-41.524727,0
3858,WASP-131 b,3.0,Transit,85.813561,13.6762,5.322023,0.0,752.59855,0.067069163,0.0607,76.68711656441718,1.06,1.53,G0,Centaurus,14.012904,-29.416433,0
3859,WASP-132 b,3.0,Transit,130.30948,9.7527,7.133521,0.0,56.819314,0.10708014,0.067,36.809815950920246,0.8,0.74,K4,Lupus,14.507276,-45.84082,0
3860,WASP-133 b,3.0,Transit,368.68048,13.5641,2.176423,0.17,1672.0255,0.066774296,0.034998525,167.7914110429448,1.16,1.44,G4,Microscopium,20.971693,-34.203445,0
3861,WASP-135 b,3.0,Transit,603.87321,14.573,1.4013794,0.0,1450.3808,0.062747465,0.0243,92.02453987730063,0.98,0.96,G5 V,Hercules,17.818999,29.879107,0
3862,WASP-136 b,3.0,Transit,479.92028,15.4698,5.215357,,1538.0399,0.059446931,0.0661,50.30674846625767,1.41,2.21,,Cetus,0.021716668,-7.073675,0
3863,WASP-138 b,3.0,Transit,387.75016,12.2189,3.634433,,1050.8404,0.073583543,0.0494,94.47852760736197,1.22,1.36,,Cetus,2.7759391,0.463922,0
3864,WASP-139 b,3.0,Transit,37.185876,8.968,5.924262,0.0,118.59417,0.10395137,0.062,70.5521472392638,0.92,0.8,K0,Eridanus,3.3041488,-40.697853,0
3865,WASP-14 b,3.0,Transit,2809.5995,15.4698,2.24375,0.09,1998.0582,0.059288157,0.039544511,49.923312883435585,1.62,1.4,,Bootes,14.551766,21.894714,0
3866,WASP-140 b,3.0,Transit,775.50033,16.1424,2.2359835,0.047,498.13298,0.058651398,0.032335675,55.21472392638037,0.9,0.87,K0,Eridanus,4.0257082,-19.548908,0
3867,WASP-141 b,3.0,Transit,854.95733,13.5641,3.310651,0.0,926.38634,0.067288541,0.0469,174.84662576687117,1.25,1.37,F9,Eridanus,4.7882942,-16.884846,0
3868,WASP-142 b,3.0,Transit,266.97552,17.1513,2.052868,0.0,2611.0506,0.053892186,0.0347,257.66871165644176,1.33,1.64,F8,Hydra,9.3670934,-22.053831,0
3869,WASP-144 b,3.0,Transit,139.84432,9.5285,2.2783152,0.0,430.4254,0.092554767,0.0316,110.03680981595093,0.81,0.81,K2 V,Microscopium,21.384193,-39.951557,0
3870,WASP-145 A b,3.0,Transit,282.86692,10.089,1.7690381,0.0,350.59828,0.088828449,0.0261,28.079754601227,0.76,0.68,K2 V,Indus,21.483585,-57.16386,0
3871,WASP-147 b,3.0,Transit,87.402701,12.49915,4.60273,0.0,642.57657,0.07279182,0.0549,130.6748466257669,1.04,1.43,G4,Cetus,23.946103,-21.846836,0
3872,WASP-15 b,3.0,Transit,171.62712,15.8061,3.7521,0.0,1240.3225,0.058476395,0.049925201,87.22392638036811,1.18,1.48,F7,Centaurus,13.92853,-31.840393000000002,0
3873,WASP-151 b,3.0,Transit,98.526681,12.6673,4.533471,0.003,457.32321,0.072628447,0.055000247,140.76993865030676,1.08,1.14,G1,Pisces,23.270898,0.306743,0
3874,WASP-153 b,3.0,Transit,123.95292,17.3755,3.332609,0.009,1423.7746,0.053596395,0.048001944,131.90184049079755,1.34,1.73,G0,Lyra,18.617494,40.018723,0
3875,WASP-156 b,3.0,Transit,40.681984,5.7171,3.836169,0.007,146.57369,0.14377659,0.04530111,42.944785276073624,0.84,0.76,K3,Cetus,2.1854473,2.4179999999999997,0
3876,WASP-157 b,3.0,Transit,,11.18758,3.951623,,483.25707,0.080629768,0.0499,103.5920245398773,1.06,1.1,G2 V,Virgo,13.443681,-7.682440000000001,0
3877,WASP-158 b,3.0,Transit,886.74013,11.9947,3.656333,0.0,1053.0089,0.074776066,0.0517,163.4723926380368,1.38,1.39,F6 V,Cetus,0.27642221,-9.023583,0
3878,WASP-159 b,3.0,Transit,174.8054,15.4698,3.840401,0.0,1933.2797,0.059305948,0.0538,224.079754601227,1.41,2.11,F9,Caelum,4.5424334,-37.031666,0
3879,WASP-16 b,3.0,Transit,394.10672,13.6762,3.1186,0.0,479.75455,0.067873997,0.050616176,59.877300613496935,1.78,1.14,,Virgo,14.312203,-19.724516,0
3880,WASP-160 B b,3.0,Transit,88.356185,12.2189,3.7684952,0.0,261.5159,0.076659593,0.0452,87.11656441717793,0.87,0.87,K0 V,Columba,5.845295,-26.376837,0
3881,WASP-161 b,3.0,Transit,791.39173,12.81303,5.4060425,,970.44435,0.070680535,0.0673,106.2760736196319,1.39,1.71,,Puppis,8.4225254,-10.499,0
3882,WASP-162 b,3.0,Transit,1652.7056,11.21,9.62468,0.434,127.44388,0.086673508,0.095302904,96.19631901840492,0.95,1.11,K0,Crater,11.219529,-16.342222000000003,0
3883,WASP-163 b,3.0,Transit,594.33837,13.47442,1.6096884,,1182.0038,0.067432506,0.0266,80.76380368098161,0.97,1.01,,Ophiuchus,17.102495,-9.586943999999999,0
3884,WASP-164 b,3.0,Transit,676.97365,12.64488,1.7771255,0.0,1108.8701,0.071363047,0.02818,98.77300613496934,0.95,0.93,G2 V,Tucana,22.991562,-59.552231000000006,0
3885,WASP-165 b,3.0,Transit,209.13083,14.1246,3.465509,0.0,1159.2366,0.064700154,0.04823,178.83435582822088,1.25,1.75,G6,Aquarius,23.838704,-16.922428,0
3886,WASP-166 b,3.0,Transit,32.100628,7.0623,5.44354,0.0,434.82424,0.11788763,0.0641,34.66257668711657,1.19,1.22,F9 V,Hydra,9.6583588,-19.017528000000002,0
3887,WASP-167 b,3.0,Transit,2542.624,17.7118,2.0219596,,5173.6988,0.052138585,0.0365,116.87116564417178,1.59,1.79,F1 V,Centaurus,13.069592,-34.450478000000004,0
3888,WASP-168 b,3.0,Transit,133.48776,16.815,4.153658,0.0,540.74807,0.056415454,0.0519,94.05828220858896,1.08,1.12,F9 V,Puppis,6.4496417,-45.178554999999996,0
3889,WASP-17 b,3.0,Transit,247.90584,20.9627,3.73543,0.0,952.49617,0.045543391,0.061998556,125.89263803680983,2.28,1.49,F4,Scorpius,15.997488,-27.938267,0
3890,WASP-170 b,3.0,Transit,508.5248,12.28616,2.3447802,,685.54609,0.07377728,0.0337,94.56134969325153,0.93,0.94,,Pyxis,9.0277588,-19.279556000000003,0
3891,WASP-172 b,3.0,Transit,149.37916,17.5997,5.477433,0.0,1538.2708,0.052923402,0.0694,167.4907975460123,1.49,1.91,F1 V,Centaurus,13.29559,-46.762417,0
3892,WASP-173 A b,3.0,Transit,1172.7853,13.452,1.3866532,0.0,2031.1557,0.067153332,0.0248,71.94478527607362,1.05,1.11,G3,Sculptor,23.611217,-33.388721,0
3893,WASP-174 b,3.0,Transit,413.1764,14.573,4.2337,,825.51984,0.06330234,0.0559,127.20552147239265,1.3,1.31,F6 V,Centaurus,13.052934,-40.615162,0
3894,WASP-177 b,3.0,Transit,161.45663,17.7118,3.071722,,287.15274,0.055589598,0.03957,54.60122699386503,0.88,0.89,K2,Aquarius,22.319776,-0.16536099999999995,0
3895,WASP-18 b,3.0,Transit,3635.9524,13.452,0.94145,0.01,5609.8746,0.066817161,0.021322938,38.01226993865031,1.46,1.29,F6 IV/V,Phoenix,1.6236208,-44.322113,0
3896,WASP-181 b,3.0,Transit,95.030573,13.27264,4.5195064,,325.88575,0.070704536,0.05427,135.88957055214726,1.04,0.96,G2,Pisces,1.786214,3.133056,0
3897,WASP-183 b,3.0,Transit,159.54966,16.4787,4.1117771,,251.85427,0.059657982,0.04632,100.61349693251535,0.78,0.87,G9,Leo,10.919267,0.737139,0
3898,WASP-19 b,3.0,Transit,339.75814,15.60432,0.78883899,0.002,3225.3906,0.058626607,0.016340033,82.94785276073621,0.9,1.0,G8 V,Vela,9.8944673,-44.340809,0
3899,WASP-190 b,3.0,Transit,317.828,12.8915,5.367753,0.0,875.43005,0.070423882,0.0663,168.94478527607362,1.35,1.6,F6 IV-V,Phoenix,0.51395363,-39.426567,0
3900,WASP-2 b,3.0,Transit,290.81262,12.00591,2.152226,,469.41257,0.075984446,0.03138,50.92024539877301,0.89,0.84,K1 V,Delphinus,20.515037,6.429536000000001,0
3901,WASP-20 b,3.0,Transit,98.844509,16.38902,4.8996284,0.0,598.6342,0.057519605,0.06,64.41717791411044,1.2,1.39,F9,Cetus,0.34403728,-22.064272,0
3902,WASP-21 b,3.0,Transit,95.348401,11.9947,4.322482,0.0,487.30811,0.075961225,0.052,79.8558282208589,0.89,1.14,G3 V,Pegasus,23.166183,18.396086,0
3903,WASP-22 b,3.0,Transit,212.94476,13.7883,3.53269,0.02,673.64152,0.066756739,0.05149729,98.31288343558283,1.46,1.24,G1 V,Eridanus,3.5212031,-22.180298,0
3904,WASP-23 b,3.0,Transit,280.95995,10.78402,2.9444256,0.062,264.82541,0.085021398,0.037672267,64.03067484662577,0.78,0.77,,Puppis,6.7418395,-41.238174,0
3905,WASP-24 b,3.0,Transit,394.10672,15.4698,2.34121,0.0,1628.8716,0.059408482,0.03886707,99.70858895705523,1.43,1.42,,Virgo,15.147707,2.3433040000000003,0
3906,WASP-25 b,3.0,Transit,139.84432,11.9947,3.76483,0.0,365.09891,0.076697795,0.041434751,65.24539877300613,0.67,0.8,,Hydra,13.023993,-26.477800000000002,0
3907,WASP-26 b,3.0,Transit,270.1538,13.5641,2.7566,0.0,1321.0314,0.066944128,0.036581221,78.07055214723927,0.86,1.22,,Cetus,0.30685982,-14.732695,0
3908,WASP-28 b,3.0,Transit,288.27,13.59773,3.40883,0.0,762.4676,0.067389838,0.04469,125.76687116564418,1.02,1.09,F8,Pisces,23.574411,-0.41993600000000003,0
3909,WASP-29 b,3.0,Transit,73.100441,8.6317,3.92273,0.03,149.24707,0.10518813,0.044626633,26.938650306748468,0.77,0.79,,Phoenix,23.858637,-38.093281000000005,0
3910,WASP-3 b,3.0,Transit,772.32205,15.9182,1.84683,0.0,2604.9648,0.057660143,0.034591216,71.38036809815951,1.62,1.44,,Lyra,18.575454,35.661533,0
3911,WASP-31 b,3.0,Transit,151.92179,17.36429,3.4059096,0.0,1017.2714,0.053923291,0.04659,110.42944785276075,1.16,1.25,,Crater,11.295935,-18.945227,0
3912,WASP-32 b,3.0,Transit,835.88765,10.7616,2.71866,0.0,984.83178,0.0821841,0.034160455,85.32822085889572,0.72,0.95,,Pisces,0.26411215,1.200451,0
3913,WASP-33 b,3.0,Transit,665.21401,17.85753,1.21987,,9912.2691,0.051651959,0.0239,37.533742331288344,1.5,1.44,A5,Andromeda,2.4475165,37.550484,0
3914,WASP-34 b,3.0,Transit,177.98368,11.21,4.31768,0.04,299.23889,0.081862821,0.051220942,40.671779141104295,0.96,0.91,,Crater,11.026638,-22.139363999999997,0
3915,WASP-35 b,3.0,Transit,225.65788,14.573,3.16158,0.0,733.0933,0.063464563,0.042839274,62.38957055214724,1.05,1.08,,Eridanus,5.0721191,-5.770179,0
3916,WASP-36 b,3.0,Transit,750.39191,14.87567,1.537366,,1514.0409,0.061577304,0.02677,119.8282208588957,1.08,0.98,,Hydra,8.7720275,-7.973054,0
3917,WASP-37 b,3.0,Transit,572.09041,13.0036,3.577469,0.0,509.71909,0.07076913,0.0446,105.21472392638037,0.93,1.0,,Virgo,14.796267,1.064966,0
3918,WASP-38 b,3.0,Transit,1093.3283,13.7883,6.87188,0.03,414.31462,0.067745155,0.085426553,41.95398773006136,1.76,1.52,F8 V,Hercules,16.263991,10.032566000000001,0
3919,WASP-39 b,3.0,Transit,88.991841,14.2367,4.055259,0.0,261.26195,0.067392942,0.0486,70.5521472392638,0.93,0.9,,Virgo,14.488448,-2.5554659999999996,0
3920,WASP-4 b,3.0,Transit,376.94401,14.80841,1.3382315,0.0,1181.4812,0.062024457,0.0226,82.579754601227,0.86,0.89,G7 V,Phoenix,23.570857,-41.938572,0
3921,WASP-41 b,3.0,Transit,270.1538,12.331,3.0524,0.0,396.14423,0.074686874,0.038379459,50.34969325153374,0.81,0.83,,Centaurus,12.707916,-29.36013,0
3922,WASP-41 c,3.0,Radial Velocity,1010.693,,421.0,0.294,0.53322928,0.35625067,1.1162433,50.34969325153374,0.81,0.83,,Centaurus,12.707916,-29.36013,1
3923,WASP-42 b,3.0,Transit,167.49536,12.57762,4.9816819,,179.95172,0.076660418,0.0561,54.65950920245399,0.95,0.89,,Centaurus,12.865437,-41.926392,0
3924,WASP-43 b,3.0,Transit,565.73385,10.4253,0.813475,0.0,599.54966,0.085152255,0.0142,24.539877300613497,0.58,0.6,K7 V,Sextans,10.327225,-8.193724,0
3925,WASP-44 b,3.0,Transit,282.54909,12.7794,2.4238039,0.0,550.34375,0.071685254,0.03473,112.97852760736197,0.95,0.93,,Cetus,0.26021101,-10.061885,0
3926,WASP-45 b,3.0,Transit,330.54112,12.7794,3.12609,0.0,340.81088,0.072878045,0.041123026,65.17791411042946,0.95,0.96,K2 V,Sculptor,0.34916648,-34.00174,0
3927,WASP-46 b,3.0,Transit,607.05149,13.16054,1.4303676,,1195.2641,0.068836229,0.02335,116.36809815950922,0.83,0.86,G6 V,Indus,21.249133,-54.12822,0
3928,WASP-47 b,3.0,Transit,363.09625,12.63367,4.1591289,,420.9059,0.072996777,0.051269087,81.80674846625767,1.04,1.14,,Aquarius,22.080204,-11.981114999999999,0
3929,WASP-47 c,3.0,Radial Velocity,398.19717,,588.5,0.296,0.59690486,0.36399415,1.4540245,81.80674846625767,1.04,1.14,,Aquarius,22.080204,-11.981114999999999,1
3930,WASP-47 d,3.0,Transit,13.10087,3.57599,9.03077,0.014,149.71467,0.19671521,0.085976498,81.80674846625767,1.04,1.14,,Aquarius,22.080204,-11.981114999999999,0
3931,WASP-47 e,3.0,Transit,6.8301238,1.80481,0.789592,,3857.6062,0.26471172,0.016935154,81.80674846625767,1.04,1.14,,Aquarius,22.080204,-11.981114999999999,0
3932,WASP-48 b,3.0,Transit,254.2624,16.815,2.14363,0.0,2827.151,0.05483874,0.031172406,141.1472392638037,0.88,1.58,,Cygnus,19.410823,55.47316,0
3933,WASP-49 b,3.0,Transit,117.59636,12.4431,2.78174,0.0,585.17333,0.07323916,0.03764002,60.012269938650306,0.92,0.97,G6 V,Lepus,6.0726288,-15.034706,0
3934,WASP-5 b,3.0,Transit,502.16824,12.18527,1.6284279,0.038,1408.49,0.073500303,0.026719277,95.66871165644173,0.96,1.03,G4 V,Phoenix,23.956601,-40.722851,0
